device_id,provider,manufacturer,model,android_version,sdk,abi,ram,screen,resolution,dpi,test_suite,test_id,status,duration,crashes,anr,logs,screenshots,video,timestamp,apk_sha256,blocker
,UNASSIGNED,Honor,,14,34,,,,,,planned_matrix,coverage_target,NOT_TESTED,,,,,,,2026-08-27T07:04:19.161975+00:00,f633a85365295de76f77e52c8e395bd0dad1a899b0fe5c67f79b7fb3463456da,planned target only; tier=tier_2_oem; priority_weight=2.0; provider catalog lookup required
,UNASSIGNED,Honor,,15,35,,,,,,planned_matrix,coverage_target,NOT_TESTED,,,,,,,2026-08-27T07:04:19.161975+00:00,f633a85365295de76f77e52c8e395bd0dad1a899b0fe5c67f79b7fb3463456da,planned target only; tier=tier_2_oem; priority_weight=2.0; provider catalog lookup required
,UNASSIGNED,Honor,,16,36,,,,,,planned_matrix,coverage_target,NOT_TESTED,,,,,,,2026-08-27T07:04:19.161975+00:00,f633a85365295de76f77e52c8e395bd0dad1a899b0fe5c67f79b7fb3463456da,planned target only; tier=tier_2_oem; priority_weight=2.0; provider catalog lookup required
,UNASSIGNED,Huawei,,10,29,,,,,,planned_matrix,coverage_target,NOT_TESTED,,,,,,,2026-08-27T07:04:19.161975+00:00,f633a85365295de76f77e52c8e395bd0dad1a899b0fe5c67f79b7fb3463456da,planned target only; tier=tier_3_oem; priority_weight=1.0; provider catalog lookup required
,UNASSIGNED,Huawei,,11,30,,,,,,planned_matrix,coverage_target,NOT_TESTED,,,,,,,2026-08-27T07:04:19.161975+00:00,f633a85365295de76f77e52c8e395bd0dad1a899b0fe5c67f79b7fb3463456da,planned target only; tier=tier_3_oem; priority_weight=1.0; provider catalog lookup required
,UNASSIGNED,Huawei,,12,31,,,,,,planned_matrix,coverage_target,NOT_TESTED,,,,,,,2026-08-27T07:04:19.161975+00:00,f633a85365295de76f77e52c8e395bd0dad1a899b0fe5c67f79b7fb3463456da,planned target only; tier=tier_3_oem; priority_weight=1.0; provider catalog lookup required
,UNASSIGNED,Huawei,,13,33,,,,,,planned_matrix,coverage_target,NOT_TESTED,,,,,,,2026-08-27T07:04:19.161975+00:00,f633a85365295de76f77e52c8e395bd0dad1a899b0fe5c67f79b7fb3463456da,planned target only; tier=tier_3_oem; priority_weight=1.0; provider catalog lookup required
,UNASSIGNED,Huawei,,14,34,,,,,,planned_matrix,coverage_target,NOT_TESTED,,,,,,,2026-08-27T07:04:19.161975+00:00,f633a85365295de76f77e52c8e395bd0dad1a899b0fe5c67f79b7fb3463456da,planned target only; tier=tier_3_oem; priority_weight=1.0; provider catalog lookup required
,UNASSIGNED,Huawei,,15,35,,,,,,planned_matrix,coverage_target,NOT_TESTED,,,,,,,2026-08-27T07:04:19.161975+00:00,f633a85365295de76f77e52c8e395bd0dad1a899b0fe5c67f79b7fb3463456da,planned target only; tier=tier_3_oem; priority_weight=1.0; provider catalog lookup required
,UNASSIGNED,Huawei,,16,36,,,,,,planned_matrix,coverage_target,NOT_TESTED,,,,,,,2026-08-27T07:04:19.161975+00:00,f633a85365295de76f77e52c8e395bd0dad1a899b0fe5c67f79b7fb3463456da,planned target only; tier=tier_3_oem; priority_weight=1.0; provider catalog lookup required
,UNASSIGNED,ZTE,,10,29,,,,,,planned_matrix,coverage_target,NOT_TESTED,,,,,,,2026-08-27T07:04:19.161975+00:00,f633a85365295de76f77e52c8e395bd0dad1a899b0fe5c67f79b7fb3463456da,planned target only; tier=tier_3_oem; priority_weight=1.0; provider catalog lookup required
,UNASSIGNED,ZTE,,11,30,,,,,,planned_matrix,coverage_target,NOT_TESTED,,,,,,,2026-08-27T07:04:19.161975+00:00,f633a85365295de76f77e52c8e395bd0dad1a899b0fe5c67f79b7fb3463456da,planned target only; tier=tier_3_oem; priority_weight=1.0; provider catalog lookup required
,UNASSIGNED,ZTE,,12,31,,,,,,planned_matrix,coverage_target,NOT_TESTED,,,,,,,2026-08-27T07:04:19.161975+00:00,f633a85365295de76f77e52c8e395bd0dad1a899b0fe5c67f79b7fb3463456da,planned target only; tier=tier_3_oem; priority_weight=1.0; provider catalog lookup required
,UNASSIGNED,ZTE,,13,33,,,,,,planned_matrix,coverage_target,NOT_TESTED,,,,,,,2026-08-27T07:04:19.161975+00:00,f633a85365295de76f77e52c8e395bd0dad1a899b0fe5c67f79b7fb3463456da,planned target only; tier=tier_3_oem; priority_weight=1.0; provider catalog lookup required
,UNASSIGNED,ZTE,,14,34,,,,,,planned_matrix,coverage_target,NOT_TESTED,,,,,,,2026-08-27T07:04:19.161975+00:00,f633a85365295de76f77e52c8e395bd0dad1a899b0fe5c67f79b7fb3463456da,planned target only; tier=tier_3_oem; priority_weight=1.0; provider catalog lookup required
,UNASSIGNED,ZTE,,15,35,,,,,,planned_matrix,coverage_target,NOT_TESTED,,,,,,,2026-08-27T07:04:19.161975+00:00,f633a85365295de76f77e52c8e395bd0dad1a899b0fe5c67f79b7fb3463456da,planned target only; tier=tier_3_oem; priority_weight=1.0; provider catalog lookup required
,UNASSIGNED,ZTE,,16,36,,,,,,planned_matrix,coverage_target,NOT_TESTED,,,,,,,2026-08-27T07:04:19.161975+00:00,f633a85365295de76f77e52c8e395bd0dad1a899b0fe5c67f79b7fb3463456da,planned target only; tier=tier_3_oem; priority_weight=1.0; provider catalog lookup required
